,Course,Thing,Explanation,Date,Important,Index
763,CS2030S,Generic Type,"Usage
> Class where you can pass a type as a variable T
> Compiler will make sure the types are correct

Types
?> Raw_Type
?> Bounded_Type
?> Unbounded_Type
?> Unchecked_Type

Topics
?> Type_Invariance

Usage
> Treats T and S as variables which can be used later
> Cannot directly create an array of T[], can be typecasted with <JV T[] arr = (T[]) new Object[n]} JV>
> javac -Xlint:unchecked file.java to compile with unchecked
> javac -Xlint:rawtypes file.java to compile with rawtypes

Examples <JV
class Pair<T, S> {
  public Pair(T obj1, S obj2) {}
}
Pair<String, Integer> p = new Pair<String, Integer>()

class Pair<T extends Comparable<T>, S> implements Comparable<Pair<T, S>> {}
JV>",07/02/2022,Simportant,506.0
764,CS2030S,Bounded Type,"Definition
> Used to give more specificity to the type of T accepted by the /Generic_Type
> Compiler will erasure the parameters to that type

Types
?> Upper_Bounded_Type
?> Lower_Bounded_Type",07/02/2022,,
765,CS2030S,Upper Bounded Type,"Code
><JV <T extends Class> JV>

Usage
> Sets an upper bound for the type of T permitted

Examples
><JV <T extends Comparable<T>> JV>",07/02/2022,,
766,CS2030S,Lower Bounded Type,"Code
><JV <T super Class> JV>

Usage
> Sets a lower bound for the type of T permitted",07/02/2022,,
767,CS2030S,Unbounded Type,"Code
><JV <T> JV>

Usage
> T can be anything under the sun",07/02/2022,,
768,CS2030S,Generic Method,"Examples <JV
public static <T> T method(T obj) {}
Class.<String>method()
JV>",07/02/2022,,
769,CS2030S,Code Sharing,"Usage
> Erase type arguments and type parameters after type checking
> Allows for the use of the same piece of code

Examples <JV
Pair p = new Pair(1, ""one"");
Integer i = (Integer) p.getFirst();
String j = (String) p.getSecond();
JV>",07/02/2022,,
770,CS2030S,Type Erasure,"Usage
> Once the code is compiled, all the generic types are removed, and values are typecasted
> Changes all type parameters to Object if unbounded (T → Object), or specific type if bounded (T extends Comparable<T> → Comparable)
?> Code_Sharing

Examples <JV
Pair<Integer, String> p = new Pair<Integer, String>(1, ""one"");
Integer i = p.getFirst();
JV>
Becomes
<JV
Pair p = new Pair(1, ""one"");
Integer i = (Integer) p.getFirst();
JV>",07/02/2022,,507.0
771,CS2030S,Suppress Warnings,"Usage
> Ignores such errors in scope right below it (class, method, line)

Code 
><JV @SuppressWarnings() JV>

Methods
?> Java_Suppress_Raw_Type
?> Java_Suppress_Unchecked_Type",07/02/2022,,508.0
772,CS2030S,Raw Type,"Usage
> Only use it for /Java_Instance_Of

Disadvantages
- Compiler cannot catch mistakes",07/02/2022,,
773,CS2030S,Unchecked Type,"Definition
> Compiler is not sure whether /Type_Casting is allowed when using generic types

Usage
> It is a feature to allow for backwards compatibility
> Suppress using /Suppress_Unchecked_Type

Examples
><JV T[] temp = (T[]) new Object[]; JV>",07/02/2022,,
774,CS2030S,Java Suppress Raw Type,"Code
><JV @SuppressWarnings(""rawtype"") JV>

Usage
> Don't use this, as it is unsafe",07/02/2022,,
775,CS2030S,Java Suppress Unchecked Type,"Usage
> Use it as close to the scope as possible, usually above one-liner declarations
> Good practice to leave comments as to why it should be no issue (/Information_Hiding)

Code
><JV @SuppressWarnings(""unchecked"") JV>",07/02/2022,,
776,CS2040S,Find Kth Smallest Element,"Process
::Find Kth Smallest Element
> Partition by random element
> Check index of element
> Recurse either left or right
> Return if index is correct",07/02/2022,,509.0
777,CS2040S,Data Tree,"Features
> Good way to summarize and query dynamic data

Types
?> Binary_Search_Tree
?> Balanced_Tree
?> Trie",07/02/2022,,
778,CS2040S,Binary Search Tree,"Process
::Find successor
> If there is a right, then turn right to turn left
> Or not, go to parent until you find a larger parent

Properties
> Worst /Insert_RTC :- O(n)
> Worst /Search_RTC :- O(n)
> Average /Insert_RTC :- O(logn)
> Average /Search_RTC :- O(logn)
> Number of possible trees :- Catalan Numbers

Topics
?> Tree_Traversal

Types
?> AVL_Tree
?> Augmented_Tree",07/02/2022,,510.0
779,CS2040S,Level Order Traversal,"Definition
> Go down levels and list the elements horizontally",08/03/2022,,
780,CS2040S,Balanced Tree,"Process
> Define a balance condition, and perform balancing operations when balance conditions are not met

Types
?> Height_Balanced_Tree
?> B_Tree
> BB[alpha] tree
> Red-black tree
> Splay tree
> Treap
> Skip List
> SGTree

Topics
?> Proactive_Balancing
?> Passive_Balancing",09/02/2022,,511.0
781,CS2040S,Height Balanced Tree,"Definition
> /Tree_Invariant is determined by the heights of children

Properties
> Height :- h < 2logn

Types
?> AVL_Tree",09/02/2022,,
782,CS2040S,Proactive Balancing,"Definition
> You rebalance every time you insert an item",09/02/2022,,
783,CS2040S,Passive Balancing,"Definition
> You rebalance only when necessary",09/02/2022,,
784,CS2040S,AVL Tree,"Process
::Create AVL Tree
> Augment tree (add info)
> Define balance condition / invariant
> Maintain balance by walking up the tree to reach the lowest unbalanced node
> Maximum 2 rotations to fix an insertion
::Augment tree
> Store height at every node (v.height = 𝒉(v))
> Heights are updated when inserting
::Balance an L-heavy node v
> v.L balanced → R-rotate(v)
> v.L L-heavy → R-rotate(v)
> v.L R-heavy → L-rotate(v.L); R-rotate(v)
::Deletion
> Walk up tree and rotate if unbalanced
::Rotation
?> Tree_Rotation

Properties
?> AVL_Invariant
> Year :- 1962 Adelson-Velsii Landis",09/02/2022,Important,512.0
785,CS2040S,Tree Rotation,"Process
::Right-rotate node v
> Let w = v.L
> v.L = w.R
> w.R = v

Types
?> Double_Rotation",09/02/2022,Important,
786,CS2040S,Double Rotation,"Process
::Double rotate node v to the right
> Let w = v.L
> Left-rotate w
> Right-rotate v

Properties
> w.L becomes new root
> w.R = w.L.L
> v.L = w.L.R",09/02/2022,Important,
787,CS2040S,AVL Invariant,"Properties
> Child height :- |L_Height - R_Height| < 1
> Maximum nodes :- 2^(h+1)-1
> Minimum nodes :- 1+ƒ(n-1)+ƒ(n-2)",09/02/2022,,
788,CS2040S,Augmented Tree,"Definition
> Add additional information to the nodes of the tree to facilitate certain operations

Types
?> Order_Statistics_Tree
?> Interval_Tree
?> Orthogonal_Range_Tree",09/02/2022,,
789,Java,Java IO,"Usage
><JV java.io JV>
> Package that handles files, exceptions",10/02/2022,Important,513.0
790,ST2334,Range Space,"Definition
> The set of possible values of the random variable X",05/03/2022,,
791,ST2334,Expectation,"Definition
><MA E(X)=∑xƒ(x)=ʃxƒ(x)dx MA>

Types
?> Variance
?> Kth_Moment_Of_X
?> Expectation__2D_",06/03/2022,,
792,ST2334,Kth Moment Of X,"Definition
><MA E(Xᵏ) is the kth moment of X MA>",06/03/2022,,
793,ST2334,Variance,"Definition
><MA Var(X) = E((X-E(X))²) = E(X²)-(E(X))² = ∑(x-E(X))²ƒ(x) = E((X-E(X))² MA>

Properties
><MA V(aX+bY)=a²V(X)+b²V(Y) MA>

Topics
?> Chebyshev_Inequality
?> Covariance",11/02/2022,,514.0
794,ST2334,Chebyshev Inequality,"Definition
><MA P(|X-μ|≥c) ≤ Var(X)/c² MA>
><MA P(|X-μ|<c) ≥ 1 - Var(X)/c² MA>
><MA P(|X-μ|≥kσ) ≤ 1/k² MA>",11/02/2022,Important,515.0
795,ST2334,Random Variable (2D),"Definition
> We are interested in two different types of statistics
?> Random_Vector

Topics
?> Probability_Function__2D_
?> Expectation__2D_

Types
?> Discrete_Random_Variable__2D_
?> Continuous_Random_Variable__2D_
?> Independent_Random_Variables",06/03/2022,,
796,ST2334,Probability Function (2D),"Topics
?> Range_Space__2D_

Types
?> Joint_Probability_Function
?> Marginal_Probability_Function
?> Conditional_Probability_Function",06/03/2022,,
797,ST2334,Range Space (2D),"Definition
> R = {(x,y)|x=X(s),y=Y(s),s∈S}",06/03/2022,,
798,ST2334,Random Vector,"Definition
><MA (X,Y) MA>
> Another way of representing 2D Random Variables",06/03/2022,,
799,ST2334,Discrete Random Variable (2D),"Definition
><MA (X,Y) MA> is a 2D discrete if the possible values of X and Y are countably infinite",06/03/2022,,
800,ST2334,Continuous Random Variable (2D),"Definition
><MA (X,Y) MA> is a 2D continuous if possible values of X and Y can assume all values in some region in ℝ²",06/03/2022,,
801,CS2030S,Wildcard (Generics),"Types
?> Upper_Bounded_Wildcard
?> Lower_Bounded_Wildcard
?> Unbounded_Wildcard

Usage
> To overcome invariance in generic typing
> CANNOT be used during assignment new ArrayList<?>()
> CAN be used when instantiating arrays new ArrayList<?>[]

Topics
?> PECS",14/02/2022,Important,516.0
802,CS2030S,Upper Bounded Wildcard,"Usage
> Array<? extends Shape>
> Wildcard can be substituted by a subtype of Shape, INCLUDING itself
> Obeys /Type_Covariance
> A<S> <: A<? extends S>
> S <: T ⟹ A<? extends S> <: A<? extends T>

Examples
><JV void copyFrom(Array<? extends T> a){} JV>",14/02/2022,,517.0
803,CS2030S,Lower Bounded Wildcard,"Usage
> Array<? super Shape>
> Wildcard can be substituted by a supertype of Shape, INCLUDING itself
> Obeys /Type_Contravariance
><MA A<S> <: A<? super S> MA>
><MA S <: T ⟹ A<? super T> <: A<? super S> MA>

Examples
><JV void copyTo(Array<? super T> a){} JV>",14/02/2022,,518.0
804,CS2030S,Unbounded Wildcard,"Usage
> Wildcard can be substituted by any type
> Never use Class<Object>",14/02/2022,,519.0
805,CS2030S,Type Variance,"Types
?> Type_Contravariance
?> Type_Covariance
?> Type_Invariance",14/02/2022,,
806,CS2030S,Type Contravariance,"Definition
> Reverses the ordering
><MA A <: B ⟹ I(B) <: I(A) MA>

Examples
><MA A <: B ⟹ Array<? super B> <: Array<? super A> MA>",14/02/2022,,520.0
807,CS2030S,Type Covariance,"Definition
> Keeps the ordering
><MA A <: B ⟹ I(A) <: I(B) MA>

Examples
><MA A <: B ⟹ A[] <: B[] MA>
><MA A <: B ⟹ Array<? extends A> <: Array<? extends B> MA>",14/02/2022,,521.0
808,CS2030S,Type Invariance,"Definition
> Types will stay the same throughout
> Generic Types are always invariant

Examples
><MA Array<String> !<: Array<Object> MA>",14/02/2022,,524.0
809,CS2040S,Trie,"Definition
> Tree with one letter in each node to represent words
> Add a terminating character

Examples
> Regex searching
> Dictionary

Benefits
+ Saves space when storing similar strings",14/02/2022,,525.0
810,CS2030S,Java Instance Of,"Usage
> Checks whether the obj is of type Class

Code
><JV obj instanceof Class JV>",17/02/2022,,526.0
811,CS2030S,Java Equals (Generics),"Code <JV
if (this == other) return true;
  if (other instanceof B<?>) {
    B<?> b = (B<?>) other;
    if (b.x == other.x) return true;
    if (b.x == null || other.x == null) return false;
    return b.x.equals(other.x);}
JV>",17/02/2022,,527.0
812,CS2030S,Raw Type,"Definition
> Generic type class but class is not specified
> A() instead of A<>()

Disadvantages
> There is no type safety
> Run time will typecast, which leads to uncertain results
> (Type) funcCall() is bad most of the time",17/02/2022,,528.0
813,CS2030S,PECS,"Topics
?> Producer_Extends
?> Consumer_Super

Usage
> Used to figure out which generic type to use
> Apply to all levels of nested generics",17/02/2022,,529.0
814,GEA1000,Statistical Rate,"Definition
> Can be treated as probability if there is a probability sampling involved

Types
?> Marginal_Rate
?> Conditional_Rate
?> Joint_Rate

Topics
?> Association
?> Simpson_s_Paradox
?> Confounder
?> Rules_For_Rates",17/02/2022,,
815,GEA1000,Rules For Rates,"Definition
> R(A|B)<=>rate(A|B') ⟹ R(B|A)<=>rate(B|A')
> R(A|B)<>R(A)<>R(A|B')",24/03/2022,,
816,GEA1000,Association,"Types
?> Positive_Association
?> Negative_Association
?> Linear_Association

Usage
> As long as not exactly equal, then they are associated

Proof
> P(A|B)≠P(A|~B) or P(B|A)≠P(B|~A)

Disadvantages
- Weaker than /Causation
- Many controls are needed to establish /Causation",17/02/2022,Important,530.0
817,GEA1000,Marginal Rate,"Definition
> Only interested in a single column or row in the data

Usage
> P(A), P(B)

Examples
> What proportion of the total did A",17/02/2022,,531.0
818,GEA1000,Conditional Rate,"Definition
> Interested in a probability given an event

Usage
> P(A|B), P(B|A)

Examples
> What proportion of the ones who did B also did A",17/02/2022,,532.0
819,GEA1000,Joint Rate,"Definition
> Interested in the a single cell in the data

Usage
> P(A⋂B)

Examples
> What proportion of the total did A and B",17/02/2022,,
820,CS2030S,Producer Extends,"Definition
> Take information out of the object

Usage
> /Parameter_Type
> <? extends T>

Code
><JV static <? extends T> T foo(T){} JV>",17/02/2022,,533.0
821,CS2030S,Consumer Super,"Definition
> Insert information into the object

Usage
> /Return_Type
> <? super T>

Code
><JV static <T> T foo(Array<? super T>){} JV>",17/02/2022,,534.0
822,CS2030S,PE Workflow,"Process
::Set up environment
> Luminus multimedia Panopto
> ssh -t hafeez@stu.comp.nus.edu.sg ssh hafeez@pe103.comp.nus.edu.sg
> password U6BxL4kV
> ~cs2030s/start-pe-0900
> ~cs2030s/submit-pype1
> java -jar ~cs2030s/bin/checkstyle.jar -c ~cs2030s/bin/cs2030_checks.xml *.java",03/03/2022,,
823,CS2030S,Immutability,"Definition
> How to protect your variables so that they can't be changed

Benefits
+ Ease of understanding
+ Enable safe sharing of Objects & Internals (Fields)
+ Enable safe concurrent execution

Process
::Maintain Immutability
> Create a new Object everytime an operation is run
> Don't change the attributes

Topics
?> Immutable_Array",07/03/2022,,
824,CS2030S,Immutable Array,"Definition
> No way to change the elements of the array, but can still get()

Examples
><JV ImmutableArray.of(1,2,3,4,5) JV>

Methods
><JV ia.get(int) JV>

Topics
?> Java_Safe_Varargs
?> Java_Variable_Arguments",07/03/2022,,
825,CS2030S,Java Variable Arguments,"Code
><JV ƒ(T... items) {} JV>

Usage
> Whatever arguments put within the parentheses will be converted into a single array, similar to Python's *args",07/03/2022,,
826,CS2030S,Java Safe Varargs,"Code
><JV @SafeVarargs JV>

Usage
> Tells compiler that using /Variable_Arguments is a safe operation",07/03/2022,,
827,CS2030S,Nested Class,"Definition
> Class defined within a class

Properties
> Acts like a field, so can be given /Access_Modifier

Types
?> Inner_Class
?> Static_Nested_Class",07/03/2022,,
828,CS2030S,Inner Class,"Definition
> Class defined within a class, but is set to public
> Can reference attributes from outer class

Properties
> Local variables referenced from an inner class must be final or /Effectively_Final

Usage
><JV A.this.x JV> or <JV x JV> to access parent field
><JV this.x JV> to access inner class field

Types
?> Local_Class
?> Anonymous_Class",07/03/2022,,
829,CS2030S,Static Nested Class,"Definition
> Class defined within a class, but is set to static
> Can only reference static fields/methods of parent class",07/03/2022,,
830,CS2030S,Local Class,"Definition
> Class defined within a method in a class
> Can access things within the method

Properties
> Isn't useful outside of the method it's defined in

Benefits
+ Doesn't clutter your workspace",07/03/2022,,
831,CS2030S,Anonymous Class,"Definition
> An /Inner_Class with no name
> Defined without using the class keyword

Examples
> new AddK(3)
⟹ new Transformer<Integer, Integer> {transform{return x+k;}}",07/03/2022,,
832,CS2030S,Java Comparator,"Definition
> A third party interface that can compare two object

Methods
><JV compare(T o1, T o2) JV>",07/03/2022,,
833,CS2030S,J Shell Script,"Usage
> Replicate what you do in the jshell
> jsh files",10/03/2022,,
834,CS2030S,Variable Capture,"Definition
> When running a function, it creates local variables, which may have to be captured by the object",10/03/2022,,
835,CS2030S,Functional Programming,"Topics
?> Referential_Transparency
?> Functions__FP_
?> Lazy_Evaluation
?> Memoization__FP_
?> Monad__FP_
?> Functor__FP_",14/03/2022,,
836,CS2030S,Functions (FP),"Types
?> Pure_Function
?> Curried_Function

Topics
?> Lambda_Expression
?> Functional_Interface",14/03/2022,,
837,CS2030S,Referential Transparency,"Definition
> An expression is referentially transparent if it can be replaced with its corresponding value without changing the program's behavious
> /Deterministic_Relationship",14/03/2022,,
